#Best run for each simulation of the study Legrain et al., (2023): A gradual change is more likely to have caused the Mid-Pleistocene Transition than an abrupt event;;;;;;;;
;;;;;;;;
Age (ka);ORB simulation Ice volume (m sl);ABR simulation Ice volume (m sl);GRAD simulation Ice volume (m sl);ABRkO simulation Ice volume (m sl);GRADkO simulation Ice volume (m sl);ABRag Ice volume (m sl);GRADag Ice volume (m sl);SYN simulation Ice volume (m sl)
747;54.3554312;61.07947758;52.47555132;48.23115158;50.60149504;57.64776409;60.2467793;49.56514648
746;54.55621784;61.25185225;52.93508539;48.7203659;50.55523494;58.26458386;60.32569352;47.25874634
745;54.84791307;61.36424507;53.42961645;49.19876752;50.50635411;58.84039511;60.40385912;44.98572876
744;55.20425588;61.39518366;53.92689702;49.67273169;50.47444919;59.34102885;60.46869052;42.81428381
743;55.58315616;61.32315671;54.38626586;50.14828971;50.47457316;59.73214172;60.50113904;40.80907919
742;55.93730185;61.13575583;54.76941207;50.63065917;50.51606092;59.99003885;60.48314603;39.03146246
741;56.2236366;60.83859582;55.05047153;51.12371917;50.60097826;60.1123052;60.40451109;37.5387585
740;56.39602787;60.45121404;55.21007439;51.62996075;50.72324443;60.11326606;60.25828979;36.3840545
739;56.4153997;60.00829167;55.24132492;52.15068201;50.8712042;60.02539345;60.04540964;35.61388111
738;56.26154719;59.56015857;55.15607908;52.6864372;51.03154279;59.89961788;59.77989321;35.25661809
737;55.94236764;59.16980547;54.98780295;53.23776998;51.19430852;59.80139748;59.49190702;35.31856216
736;55.50393999;58.90996041;54.79514133;53.8057701;51.35753187;59.80718315;59.23098196;35.78720853
735;55.0229749;58.85645017;54.65442446;54.39221232;51.5274545;59.99689932;59.0604512;36.62066256
734;54.59526419;59.07797752;54.64804086;54.99988075;51.71925679;60.44218635;59.04902804;37.75267076
733;54.33159148;59.62401364;54.85555669;55.63332807;51.96121951;61.19228143;59.26490906;39.11123265
732;54.34549852;60.51763438;55.34351326;56.2988934;52.29365495;62.26594127;59.768063;40.62560118
731;54.73467908;61.75532237;56.157592;57.00249422;52.75773757;63.65405051;60.60070883;42.23151487
730;55.57474549;63.31208699;57.32422294;57.74737131;53.38573197;65.32842752;61.78474963;43.87559105
729;56.90920703;65.14731028;58.84737396;58.53442502;54.19866481;67.24695231;63.32072823;45.51665903
728;58.71958271;67.20204951;60.69017195;59.36263011;55.20176349;69.34873381;65.17561537;47.12983904
727;60.92646739;69.39947425;62.77529991;60.22937649;56.38570149;71.55405335;67.28375586;48.70817804
726;63.42209961;71.65119957;65.00440052;61.13190427;57.73697698;73.77007713;69.56355388;50.25214683
725;66.08879146;73.85981711;67.26843682;62.06822001;59.24434902;75.89281364;71.92657842;51.76036445
724;68.81314075;75.92810328;69.46012674;63.03693681;60.89943809;77.817655;74.28675157;53.22776541
723;71.49139274;77.78404854;71.49140825;64.03500437;62.6851762;79.46958219;76.57062618;54.64549901
722;74.02418816;79.39469681;73.29914224;65.05593279;64.56594499;80.82036162;78.71936914;56.00140969
721;76.31089503;80.75495464;74.83588747;66.09046621;66.49092092;81.87545782;80.68255504;57.28061514
720;78.23902019;81.87838597;76.05932187;67.1268787;68.39470243;82.66343148;82.41051425;58.46527614
719;79.68830658;82.79400609;76.93247109;68.15142984;70.20036278;83.23201054;83.8550275;59.53511485
718;80.5949475;83.55363593;77.45975334;69.15101738;71.8404338;83.65426592;84.99987726;60.46634567
717;80.98321861;84.23314832;77.70324308;70.1147987;73.26877174;84.0286449;84.19695155;61.22213645
716;72.79703118;84.91466986;69.07674407;71.03405588;72.92488692;81.95165181;75.45218351;61.75174078
715;63.69863784;76.85301475;59.83943724;70.21178377;65.27927017;69.03038637;67.47367108;62.01003713
714;55.44449629;68.21635698;51.77754543;61.67399041;58.21638279;58.32086335;60.25829596;61.97052372
713;48.08225161;60.71931532;44.83075563;54.13479954;51.7039104;49.50311556;53.79014581;61.61828268
712;41.64771874;54.20252879;38.91575003;47.47676355;45.73575959;42.25211199;48.03733251;60.94383006
711;36.15695951;48.51078326;33.94295747;41.59787826;40.3094284;36.27648129;42.96022385;59.94508201
710;31.60113644;43.51317475;29.82442895;36.40845406;35.41553755;31.33599607;38.5168784;58.63016389
709;28.62325682;39.10607378;26.47649247;32.6458979;31.04085854;27.23814179;34.6675669;57.02027894
708;29.64496348;39.52868328;27.12289759;33.23322356;30.52473745;28.04563267;34.92934123;55.15014491
707;31.00426105;40.80307109;28.65193463;33.80259559;30.75531219;29.73635038;36.02955516;53.07152591
706;32.56311543;41.94656765;30.24712446;34.35759329;31.01038605;31.32243504;37.1372535;50.85446919
705;34.19822919;42.88700502;31.79912876;34.90393271;31.29717025;32.71338892;38.18044511;48.57644088
704;35.76714821;43.40970187;33.10412597;35.46140991;31.69485976;33.64532887;39.03418686;46.31268771
703;37.2256614;43.57304529;34.16759045;36.0278949;32.17449107;34.18098974;39.70389141;44.13404281
702;38.5473073;43.4831295;35.03154279;36.59771971;32.68928274;34.43971262;40.21827296;42.10648426
701;39.6361411;43.03038163;35.5761664;37.18341985;33.28251559;34.28177627;40.5071268;40.29130733
700;40.42640643;42.26504761;35.79116341;37.782825;33.92215644;33.76049796;40.56409868;38.74540529
699;40.82701026;41.25164965;35.66245624;38.39073472;34.55778475;32.9480271;40.37597854;37.52067175
698;40.72328165;40.06208717;35.16915386;38.99956053;35.12453163;31.92713576;39.92113002;36.66391311
697;40.05766348;38.78916555;34.33128056;39.60230967;35.56739773;30.80404777;39.20932877;36.21467642
696;38.87922292;37.55063297;33.23646658;40.19491046;35.85869056;29.71102712;38.3049182;36.19381888
695;37.30966859;36.47296359;32.01381219;40.77586547;35.99298234;28.78845312;37.30653384;36.59690263
694;35.51413958;35.67591026;30.81051201;41.34612174;35.98364446;28.16755522;36.32921262;37.38792337
693;33.70347022;35.34651623;29.83675831;41.90166761;35.82350116;28.06026752;35.52884149;38.50490921
692;32.04800212;35.4660619;29.16195239;42.45647852;35.59891406;28.43147933;34.97749951;39.87810799
691;30.70539651;35.95163037;28.81218555;43.02959708;35.42364777;29.16989862;34.72053796;41.43658197
690;29.85510656;36.85016402;28.90197027;43.62730701;35.34704596;30.32229849;34.8533003;43.11242773
689;29.62732073;38.12649306;29.47406468;44.26066408;35.44077894;31.83936614;35.42246262;44.84495637
688;30.1137427;39.74634666;30.55503299;44.93667028;35.75480308;33.67770884;36.4560871;46.5843232
687;31.34399169;41.66597931;32.13758004;45.65797718;36.31348878;35.7884285;37.94985857;48.29239812
686;33.23662673;43.81604023;34.1455777;46.42299911;37.10880158;38.09786566;39.84154972;49.94660746
685;35.61629226;46.10073386;36.44138439;47.22745452;38.10920987;40.50493798;42.01885575;51.54146953
684;38.3047859;48.41512153;38.88047694;48.06789771;39.28722997;42.89747906;44.36538243;53.07805899
683;41.15291641;50.64759909;41.32842848;48.94333363;40.63105702;45.15358286;46.77561758;54.55472435
682;44.03498866;52.68004447;43.65824457;49.85493558;42.14241969;47.14197963;49.15257956;55.965258
681;46.84431355;54.42163372;45.76814675;50.80237508;43.81646957;48.76331998;51.41656496;57.29881475
680;49.49283461;55.84342215;47.60186528;51.78027111;45.62278832;49.99224628;53.51592631;58.54046
679;51.89553433;56.95971817;49.13003766;52.77916068;47.50913015;50.85558549;55.41421654;59.67192293
678;53.94943123;57.8033061;50.32533178;53.78678002;49.40631103;51.40334575;57.07297794;60.67173209
677;55.53538473;58.417305;51.15857481;54.7889415;51.23318595;51.69882;58.44990784;61.51637767
676;56.54992095;58.85543251;51.61457984;55.77122399;52.90899029;51.81748501;59.51296201;62.18019477
675;56.98104073;59.19476698;51.73689927;56.72187052;54.37648187;51.85895303;60.27790132;62.6269975
674;56.91504151;59.52659679;51.62581524;57.63304833;55.60946674;51.93560836;60.80835778;62.81973123
673;56.47905363;59.93625404;51.39825807;58.49967692;56.60082341;52.1508649;61.18400529;62.73778453
672;55.81979048;60.49478879;51.17237589;59.31916322;57.35880737;52.58993814;61.48859705;62.37052113
671;55.0944492;61.24912236;51.05723157;60.0919093;57.90882611;53.30828793;61.80283457;61.7107054
670;54.44868659;62.2016755;51.12980602;60.82227992;58.29614872;54.30770262;62.188298;60.75606279
669;53.99963852;63.31311347;51.42804477;61.51759097;58.57834924;55.54009135;62.68102529;59.51107675
668;53.8421876;64.5360654;51.97373195;62.18515617;58.80988015;56.94796139;63.30509872;57.98964427
667;54.04300973;65.83076334;52.77799832;62.83106552;59.03347645;58.48255547;64.07568921;56.21780909
666;54.63241914;67.16387239;53.83576352;63.46058535;59.27993576;60.1016056;64.99583724;54.23408499
665;55.59558743;68.49944802;55.11673942;64.07802982;59.56772388;61.759681;66.04912717;52.09289861
664;56.85175881;69.78942424;56.55032907;64.68596155;59.89789587;63.39861882;67.18685182;49.86576359
663;58.28448504;70.97849674;58.0433364;65.28638286;60.26348569;64.95201559;68.34293696;47.63038225
662;59.79412896;72.01458858;59.51199757;65.88251509;60.66444752;66.35558448;69.46039683;45.46100176
661;61.29846404;72.8518592;60.88407309;66.47851087;61.10620939;67.55080898;70.49253717;43.42624325
660;62.73035539;73.45594247;62.10089723;67.07871812;61.59566158;68.49154196;71.4035126;41.58871239
659;64.04042986;73.81698671;63.12654235;67.68638409;62.1347442;69.15992372;72.17351683;40.00525015
658;65.1924078;73.95847858;63.95080529;68.30245162;62.71364132;69.57740545;72.79946576;38.72731854
657;66.15720533;73.9223995;64.57764986;68.92664122;63.31618281;69.78715087;73.28758375;37.80053035
656;66.91328739;73.75798584;65.01889755;69.55847157;63.92563349;69.84059256;73.6498519;37.26470842
655;67.44820524;73.52071486;65.29448341;70.19736179;64.52557531;69.79626874;73.90427759;37.15187721
654;67.76217689;73.26726569;65.4314503;70.84315664;65.10346527;69.71383599;74.07468902;37.47215935
653;67.88419495;73.05447347;65.47148129;71.49691555;65.6569171;69.6523858;74.19730726;38.19761747
652;67.86947937;72.93827199;65.46916187;72.16076209;66.19288503;69.66947185;74.3191647;39.27217002
651;67.78341224;72.96764224;65.48071188;72.83744396;66.72403859;69.81478349;74.48891618;40.63034644
650;67.69315505;73.17983239;65.55726952;73.5301634;67.26741232;70.12504542;74.75142197;42.2034573
649;67.65751133;73.60112543;65.7405309;74.24180223;67.83952429;70.62565071;75.14337059;43.92340851
648;67.7226341;74.24506044;66.06015287;74.97438868;68.45409159;71.32948584;75.69032665;45.72586924
647;67.92258738;75.11003323;66.53363086;75.72850573;69.12074138;72.23541637;76.40532465;47.55368853
646;68.27505219;76.18342022;67.16604089;76.50313509;69.84269271;73.33267538;77.28879463;49.36006229
645;68.78779868;77.44637846;67.95472653;77.29665458;70.62037825;74.60453571;78.3341064;51.10916654
644;69.4660955;78.87727696;68.89454518;78.10725545;71.45367618;76.03154555;79.53229872;52.77989895
643;70.31108103;80.45665477;69.97973464;78.93257505;72.33930604;77.59725704;80.87316462;54.3673817
642;71.3257791;82.16666308;71.20642258;79.77018199;73.27382931;79.28710837;82.34783175;55.87241889
641;72.51697925;83.98921585;72.57237793;80.61793376;74.25561366;81.0859797;83.94907494;57.29221695
640;73.89275649;85.90766421;74.07675005;81.4736982;75.28303303;82.98029686;85.67078059;58.61857375
639;75.46117337;87.90282519;75.71717421;82.33560758;76.35585807;84.95339406;87.50603429;59.83786507
638;77.22287254;89.9500788;77.48449616;83.2018782;77.47368209;86.98244147;89.44285974;60.93176779
637;79.16147823;92.01820387;79.35739664;84.07037748;78.63267988;89.03751414;91.45958706;61.87837888
636;81.24557459;94.06701389;81.30211833;84.93884249;79.82725126;91.07884214;93.52484257;62.65299491
635;83.43152155;96.04701351;83.27367722;85.805043;81.051235;93.05630641;95.5986558;63.23022678
634;85.66210756;97.90106697;85.21615739;86.6665637;82.29655313;94.91148647;97.63242;63.58505583
633;87.86521224;99.5452669;87.05075169;87.52266204;83.56303712;96.55449255;99.56222546;63.69498795
632;89.9745201;100.9323578;88.72320301;88.36917593;84.83285094;97.93973322;101.3383267;63.54747863
631;91.9215046;102.031402;90.18758536;89.20036356;86.07906626;99.04122122;102.9153796;63.13778194
630;93.62544047;102.7912264;91.37941481;90.01237398;87.28256703;99.8081097;104.2367618;62.46294385
629;95.00995724;103.1987518;92.25645832;90.79977981;88.41193677;100.2322592;105.2619667;61.52293813
628;95.99563814;103.2647697;92.78589479;91.55728538;89.43043598;100.3301909;105.9595186;60.32205753
627;96.49749115;100.8075129;92.94010719;92.27916901;81.58132635;100.1362103;104.243915;58.87055713
626;86.87592036;88.09137831;82.46307114;82.77920271;72.76332834;85.95420168;92.72799586;57.18717441
625;76.01402105;76.64965832;71.06375246;72.53095622;64.67141276;71.33755865;82.0765082;55.30174916
624;65.88513236;66.42386649;60.82255481;63.49784254;57.21581705;58.93712518;72.25602413;53.25545768
623;56.50021206;57.37080589;51.69168894;55.53110718;50.32991471;48.51161864;63.25773535;51.10419301
622;47.90340637;49.4553475;43.64717705;48.50241297;43.96800244;39.85820796;55.09060248;48.91970495
621;40.16040012;42.63625703;36.67439165;42.30208476;38.10664928;32.79145426;47.77160341;46.77869629
620;33.34032581;36.83989494;30.74339872;36.83863227;32.75062555;27.10920878;41.30927984;44.7532022
619;27.50019423;31.96195411;25.80259962;32.03564655;27.92422351;22.59429207;35.69697044;42.90847139
618;22.6850548;27.89854929;21.79726819;27.82692861;23.65309592;19.04982074;30.92247311;41.30265522
617;18.91896416;24.55883975;18.67246593;24.15326181;19.95268355;16.3117491;26.96795319;39.9871634
616;16.19168295;21.86302646;16.36544895;20.96051269;16.82257912;14.24421135;23.8031777;39.00717714
615;16.52953391;20.24901756;15.22720606;20.90344153;14.64476923;13.21782025;21.88945493;38.40132566
614;17.92960478;21.59857223;16.81713229;21.47047356;14.86055864;14.99296221;23.10135842;38.20190921
613;19.79718902;23.10155689;18.68178228;22.08635482;15.30379636;16.86905418;24.6090071;38.43021768
612;21.99049159;24.67347542;20.69774415;22.75508216;15.97472267;18.74469525;26.32631794;39.0728742
611;24.3873184;26.21106508;22.74131798;23.48263114;16.88826174;20.49642628;28.16887788;40.08186412
610;26.87582229;27.59396128;24.68563639;24.27570033;18.06757878;21.98213415;30.04978905;41.39760725
609;29.35569025;28.73441329;26.43208277;25.13551598;19.51360537;23.10340954;31.89470197;42.95569576
608;31.73517885;29.60963296;27.92714851;26.05507986;21.18855559;23.84384809;33.65147835;44.69028385
607;33.90804241;30.2323395;29.13186683;27.02242842;23.02779129;24.23179344;35.27225149;46.53685002
606;35.73184148;30.63112155;29.99912866;28.02178567;24.94304957;24.31689972;36.69798528;48.43460139
605;37.01850848;30.84684358;30.4665669;29.03371161;26.82164441;24.16570386;37.85348089;50.32942761
604;37.62721032;30.94605979;30.50992294;30.03899787;28.55641268;23.87337014;38.6927914;52.17683071
603;37.56628128;31.03341419;30.20029157;31.0231456;30.07973647;23.57381411;39.24830021;53.94245803
602;36.95454749;31.23467201;29.6751014;31.97595068;31.35742223;23.42089428;39.60825226;55.60581112
601;35.96560322;31.67172216;29.09612237;32.89084;32.37978438;23.56084654;39.88408122;57.1617416
600;34.83922982;32.53682254;28.69902674;33.75792804;33.12572919;24.22203086;40.23895389;58.60991149
599;33.77417696;33.79693708;28.56591753;34.58808544;33.68074577;25.36070926;40.74664115;59.9455327
598;32.95049431;35.33337386;28.71908024;35.39982618;34.16936691;26.82996485;41.44547702;61.15762406
597;32.57300427;37.16175646;29.27255128;36.19926992;34.65258568;28.64514639;42.42719043;62.22917286
596;32.79129114;39.22722051;30.27174026;36.99648992;35.20728747;30.73878175;43.73660212;63.13822375
595;33.70908299;41.48744671;31.74728275;37.79748504;35.88449428;33.06122992;45.40197263;63.8596417
594;35.35381601;43.89432299;33.68930728;38.60431539;36.70711193;35.55989562;47.41569481;64.36684402
593;37.59659623;46.36536713;35.99128282;39.41354986;37.65361394;38.1483012;49.68983697;64.63508783
592;40.19672813;48.78578869;38.4730736;40.21853572;38.67463759;40.70647728;52.07649075;64.65304628
591;42.940989;51.03345149;40.96384887;41.01474444;39.73524955;43.10447202;54.43741413;64.42273535
590;45.66358877;52.97671291;43.31041122;41.80125587;40.82455989;45.19852417;56.65233287;63.94747604
589;48.22832474;54.46924686;45.36496768;42.58064358;41.95258155;46.82503767;58.60977101;63.23020466
588;50.52882183;55.40547611;47.01597339;43.35510749;43.12589595;47.86505074;60.2265322;62.27517658
587;52.4897084;55.77159334;48.2184478;44.1217302;44.32161445;48.30556839;61.46477655;61.08893287
586;54.03727318;55.60756523;48.95867255;44.87337822;45.49204249;48.19696465;62.3056328;59.68153792
585;55.07387165;54.97200232;49.2211922;45.60056488;46.57267094;47.6119687;62.72645442;58.06808728
584;55.46828227;53.93674975;48.98095389;46.29140501;47.48108996;46.63964476;62.69477992;56.27111448
583;55.09375365;52.58484162;48.22076178;46.93393444;48.1332169;45.38110941;62.18450565;54.32312185
582;52.76326481;51.02821115;46.99715676;47.52061864;48.47869251;43.9656597;59.98273408;52.26675208
581;44.51109378;49.407001;45.44690551;46.87937119;47.46115477;41.2151974;51.78358723;50.15813437
580;36.71294753;47.85779843;43.72816421;40.88651078;41.37485615;32.88754686;44.2252225;48.068019
579;29.50977961;41.37783258;42.00460836;35.58153489;35.68081722;26.10273101;37.36937666;46.07089674
578;23.0436996;34.95233178;40.43738142;30.8879927;30.38798981;20.71770799;31.27376121;44.23543034
577;17.42904158;29.5872081;39.14833348;26.74376358;25.52920281;16.54877001;25.96826812;42.62241421
576;12.7447605;25.14994244;38.21177771;23.09899717;21.15604795;13.37514612;21.45204588;41.28456847
575;9.037334385;21.51379542;37.68340868;19.90967351;17.31054274;11.0002512;17.71084915;40.26702201
574;6.317649745;18.57615716;37.60935315;17.13442867;14.01252771;9.270876942;14.72135013;39.60797245
573;4.557696598;16.25086374;38.01931952;14.7342881;11.26170183;8.06504379;12.44724798;39.33852645
